Query_ID,Original_Dataset_Index,K,Candidate_Set_Hash,Method,Correct,Confidence,FR_top1,Kendall_Dist,Top3_Churn,Latency_ms
39,2418,20,f5432f5d44c2,B0_Random,1.0,0.9998,0.0,0.0,0.2778,121.3
39,2418,20,f5432f5d44c2,B1_Alpha,1.0,0.9993,0.0,0.0,0.5,121.3
39,2418,20,f5432f5d44c2,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.5,121.3
39,2418,20,f5432f5d44c2,Rand_Marg_M2,1.0,0.9992,0.0,0.0,0.0,242.6
39,2418,20,f5432f5d44c2,Rand_Marg_M3,1.0,0.9993,0.0,0.0,0.0,363.91
39,2418,20,f5432f5d44c2,Rand_Marg_M5,1.0,0.9996,0.0,0.0,0.0,606.51
39,2418,20,f5432f5d44c2,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.8,242.6
39,2418,20,f5432f5d44c2,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.8,363.91
39,2418,20,f5432f5d44c2,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.5,606.51
40,940,20,1d1b17bf1fb3,B0_Native,1.0,1.0,0.0,0.0,0.0,126.72
40,940,20,1d1b17bf1fb3,B0_Random,1.0,1.0,0.0,0.0,0.0,126.72
40,940,20,1d1b17bf1fb3,B1_Alpha,1.0,1.0,0.0,0.0,0.0,126.72
40,940,20,1d1b17bf1fb3,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,126.72
40,940,20,1d1b17bf1fb3,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,253.44
40,940,20,1d1b17bf1fb3,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.0,380.16
40,940,20,1d1b17bf1fb3,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.0,633.6
40,940,20,1d1b17bf1fb3,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,253.44
40,940,20,1d1b17bf1fb3,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,380.16
40,940,20,1d1b17bf1fb3,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,633.6
41,477,20,481057a718f2,B0_Native,1.0,1.0,0.0,0.0,0.0,105.13
41,477,20,481057a718f2,B0_Random,1.0,1.0,0.0,0.0,0.0,105.13
41,477,20,481057a718f2,B1_Alpha,1.0,1.0,0.0,0.0,0.0,105.13
41,477,20,481057a718f2,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,105.13
41,477,20,481057a718f2,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,210.26
41,477,20,481057a718f2,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.0,315.39
41,477,20,481057a718f2,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.0,525.66
41,477,20,481057a718f2,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,210.26
41,477,20,481057a718f2,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,315.39
41,477,20,481057a718f2,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,525.66
42,1653,20,acf3cd83e82b,B0_Native,1.0,0.9998,0.0,0.0,0.0,148.59
42,1653,20,acf3cd83e82b,B0_Random,1.0,0.9982,0.0,0.0057,0.5044,148.59
42,1653,20,acf3cd83e82b,B1_Alpha,1.0,1.0,0.0,0.0,0.5,148.59
42,1653,20,acf3cd83e82b,B1_ReverseAlpha,1.0,0.9995,0.0,0.0,0.5,148.59
42,1653,20,acf3cd83e82b,Rand_Marg_M2,1.0,0.9988,0.0,0.0,0.8,297.18
42,1653,20,acf3cd83e82b,Rand_Marg_M3,1.0,0.9992,0.0,0.0,0.8,445.77
42,1653,20,acf3cd83e82b,Rand_Marg_M5,1.0,0.9995,0.0,0.0526,0.5,742.96
42,1653,20,acf3cd83e82b,B2_Cyclic_M2,1.0,0.9998,0.0,0.0105,0.8,297.18
42,1653,20,acf3cd83e82b,B2_Cyclic_M3,1.0,0.9996,0.0,0.0263,0.5,445.77
42,1653,20,acf3cd83e82b,B2_Cyclic_M5,1.0,0.9998,0.0,0.0263,0.5,742.96
43,2478,20,2a48e19b18db,B0_Native,0.0,0.7122,0.0,0.0,0.0,95.48
43,2478,20,2a48e19b18db,B0_Random,1.0,0.8254,0.2,0.0332,0.1,95.48
43,2478,20,2a48e19b18db,B1_Alpha,0.0,0.9187,1.0,0.1263,0.0,95.48
43,2478,20,2a48e19b18db,B1_ReverseAlpha,0.0,0.7031,1.0,0.1263,0.0,95.48
43,2478,20,2a48e19b18db,Rand_Marg_M2,0.0,0.5383,0.0,0.0632,0.0,190.95
43,2478,20,2a48e19b18db,Rand_Marg_M3,0.0,0.6851,0.0,0.0421,0.0,286.43
43,2478,20,2a48e19b18db,Rand_Marg_M5,0.0,0.8001,0.0,0.0737,0.0,477.38
43,2478,20,2a48e19b18db,B2_Cyclic_M2,0.0,0.5769,0.0,0.0368,0.0,190.95
43,2478,20,2a48e19b18db,B2_Cyclic_M3,0.0,0.5556,1.0,0.0158,0.0,286.43
43,2478,20,2a48e19b18db,B2_Cyclic_M5,0.0,0.4875,0.0,0.0579,0.0,477.38
44,1546,20,8f7e6b08c4ca,B0_Native,1.0,1.0,0.0,0.0,0.0,108.25
44,1546,20,8f7e6b08c4ca,B0_Random,1.0,1.0,0.0,0.0,0.0,108.25
44,1546,20,8f7e6b08c4ca,B1_Alpha,1.0,1.0,0.0,0.0,0.0,108.25
44,1546,20,8f7e6b08c4ca,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,108.25
44,1546,20,8f7e6b08c4ca,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,216.5
44,1546,20,8f7e6b08c4ca,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.0,324.76
44,1546,20,8f7e6b08c4ca,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.0,541.26
44,1546,20,8f7e6b08c4ca,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,216.5
44,1546,20,8f7e6b08c4ca,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,324.76
44,1546,20,8f7e6b08c4ca,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,541.26
45,1631,20,c945374f6f7e,B0_Native,1.0,0.8145,0.0,0.0,0.0,96.39
45,1631,20,c945374f6f7e,B0_Random,1.0,0.9908,0.0,0.1692,0.5644,96.39
45,1631,20,c945374f6f7e,B1_Alpha,1.0,0.9533,0.0,0.0316,0.5,96.39
45,1631,20,c945374f6f7e,B1_ReverseAlpha,1.0,0.9994,0.0,0.0316,0.5,96.39
45,1631,20,c945374f6f7e,Rand_Marg_M2,1.0,0.865,0.0,0.1526,0.5,192.77
45,1631,20,c945374f6f7e,Rand_Marg_M3,1.0,0.9057,0.0,0.1632,0.5,289.16
45,1631,20,c945374f6f7e,Rand_Marg_M5,1.0,0.8854,0.0,0.1895,0.5,481.94
45,1631,20,c945374f6f7e,B2_Cyclic_M2,1.0,0.5762,0.0,0.1211,0.5,192.77
45,1631,20,c945374f6f7e,B2_Cyclic_M3,1.0,0.6677,0.0,0.0684,0.0,289.16
45,1631,20,c945374f6f7e,B2_Cyclic_M5,1.0,0.7977,0.0,0.0632,0.0,481.94
46,207,20,3dfe16aa7baf,B0_Native,1.0,1.0,0.0,0.0,0.0,111.5
46,207,20,3dfe16aa7baf,B0_Random,1.0,1.0,0.0,0.0007,0.2556,111.5
46,207,20,3dfe16aa7baf,B1_Alpha,1.0,1.0,1.0,0.0053,0.5,111.5
46,207,20,3dfe16aa7baf,B1_ReverseAlpha,0.0,0.5495,1.0,0.0053,0.5,111.5
46,207,20,3dfe16aa7baf,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.5,223.0
46,207,20,3dfe16aa7baf,Rand_Marg_M3,1.0,0.9999,0.0,0.0158,0.5,334.5
46,207,20,3dfe16aa7baf,Rand_Marg_M5,1.0,0.9934,0.0,0.0158,0.5,557.5
46,207,20,3dfe16aa7baf,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,223.0
46,207,20,3dfe16aa7baf,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,334.5
46,207,20,3dfe16aa7baf,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,557.5
47,663,20,fa73cdeaf67a,B0_Native,1.0,0.9999,0.0,0.0,0.0,97.48
47,663,20,fa73cdeaf67a,B0_Random,1.0,1.0,0.0,0.0,0.1,97.48
47,663,20,fa73cdeaf67a,B1_Alpha,1.0,1.0,0.0,0.0,0.0,97.48
47,663,20,fa73cdeaf67a,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,97.48
47,663,20,fa73cdeaf67a,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,194.96
47,663,20,fa73cdeaf67a,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.0,292.44
47,663,20,fa73cdeaf67a,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.5,487.41
47,663,20,fa73cdeaf67a,B2_Cyclic_M2,1.0,0.9999,0.0,0.0,0.5,194.96
47,663,20,fa73cdeaf67a,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.5,292.44
47,663,20,fa73cdeaf67a,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,487.41
48,1842,20,f6a6a9e55e1e,B0_Native,1.0,0.9999,0.0,0.0,0.0,85.87
48,1842,20,f6a6a9e55e1e,B0_Random,1.0,0.9999,0.0,0.0008,0.4156,85.87
48,1842,20,f6a6a9e55e1e,B1_Alpha,1.0,1.0,0.0,0.0,0.0,85.87
48,1842,20,f6a6a9e55e1e,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,85.87
48,1842,20,f6a6a9e55e1e,Rand_Marg_M2,1.0,0.9999,0.0,0.0,0.8,171.74
48,1842,20,f6a6a9e55e1e,Rand_Marg_M3,1.0,0.9989,0.0,0.0053,0.5,257.62
48,1842,20,f6a6a9e55e1e,Rand_Marg_M5,1.0,0.9994,0.0,0.0053,0.0,429.36
48,1842,20,f6a6a9e55e1e,B2_Cyclic_M2,1.0,0.9999,0.0,0.0,0.0,171.74
48,1842,20,f6a6a9e55e1e,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.5,257.62
48,1842,20,f6a6a9e55e1e,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,429.36
49,554,20,c8dd79f44baa,B0_Native,0.0,0.7358,0.0,0.0,0.0,83.17
49,554,20,c8dd79f44baa,B0_Random,0.0,0.4254,0.3556,0.2175,0.5489,83.17
49,554,20,c8dd79f44baa,B1_Alpha,0.0,0.6538,0.0,0.3158,0.5,83.17
49,554,20,c8dd79f44baa,B1_ReverseAlpha,0.0,0.5391,0.0,0.3158,0.5,83.17
49,554,20,c8dd79f44baa,Rand_Marg_M2,1.0,0.3785,1.0,0.1526,0.5,166.35
49,554,20,c8dd79f44baa,Rand_Marg_M3,0.0,0.4258,0.0,0.1211,0.5,249.52
49,554,20,c8dd79f44baa,Rand_Marg_M5,0.0,0.4838,0.0,0.1632,0.5,415.86
49,554,20,c8dd79f44baa,B2_Cyclic_M2,0.0,0.5995,0.0,0.1789,0.5,166.35
49,554,20,c8dd79f44baa,B2_Cyclic_M3,0.0,0.522,0.0,0.1316,0.5,249.52
49,554,20,c8dd79f44baa,B2_Cyclic_M5,0.0,0.4628,0.0,0.1053,0.0,415.86
50,2254,20,6814abebd137,B0_Native,1.0,0.367,0.0,0.0,0.0,92.11
50,2254,20,6814abebd137,B0_Random,1.0,0.6008,0.2,0.1482,0.44,92.11
50,2254,20,6814abebd137,B1_Alpha,1.0,0.5343,0.0,0.2316,0.8,92.11
50,2254,20,6814abebd137,B1_ReverseAlpha,1.0,0.584,0.0,0.2316,0.8,92.11
50,2254,20,6814abebd137,Rand_Marg_M2,1.0,0.6952,0.0,0.1632,0.5,184.23
50,2254,20,6814abebd137,Rand_Marg_M3,1.0,0.6839,0.0,0.1053,0.0,276.34
50,2254,20,6814abebd137,Rand_Marg_M5,1.0,0.796,0.0,0.1105,0.5,460.57
50,2254,20,6814abebd137,B2_Cyclic_M2,1.0,0.3428,0.0,0.0947,0.5,184.23
50,2254,20,6814abebd137,B2_Cyclic_M3,1.0,0.4959,0.0,0.1105,0.5,276.34
50,2254,20,6814abebd137,B2_Cyclic_M5,1.0,0.4891,0.0,0.0316,0.5,460.57
51,1796,20,08ff31c93caa,B0_Native,1.0,1.0,0.0,0.0,0.0,89.5
51,1796,20,08ff31c93caa,B0_Random,1.0,1.0,0.0,0.0,0.0,89.5
51,1796,20,08ff31c93caa,B1_Alpha,1.0,1.0,0.0,0.0,0.0,89.5
51,1796,20,08ff31c93caa,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,89.5
51,1796,20,08ff31c93caa,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,179.0
51,1796,20,08ff31c93caa,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.0,268.5
51,1796,20,08ff31c93caa,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.0,447.5
51,1796,20,08ff31c93caa,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,179.0
51,1796,20,08ff31c93caa,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,268.5
51,1796,20,08ff31c93caa,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,447.5
52,1700,20,e9e841ee5c72,B0_Native,1.0,1.0,0.0,0.0,0.0,82.98
52,1700,20,e9e841ee5c72,B0_Random,1.0,1.0,0.0,0.0,0.1,82.98
52,1700,20,e9e841ee5c72,B1_Alpha,1.0,1.0,0.0,0.0,0.0,82.98
52,1700,20,e9e841ee5c72,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,82.98
52,1700,20,e9e841ee5c72,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.5,165.97
52,1700,20,e9e841ee5c72,Rand_Marg_M3,1.0,0.9973,0.0,0.0,0.5,248.95
52,1700,20,e9e841ee5c72,Rand_Marg_M5,1.0,0.9984,0.0,0.0,0.5,414.92
52,1700,20,e9e841ee5c72,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,165.97
52,1700,20,e9e841ee5c72,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,248.95
52,1700,20,e9e841ee5c72,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,414.92
53,2112,20,3152dd2deb3b,B0_Native,1.0,0.9577,0.0,0.0,0.0,87.23
53,2112,20,3152dd2deb3b,B0_Random,1.0,0.9933,0.2,0.0225,0.3267,87.23
53,2112,20,3152dd2deb3b,B1_Alpha,1.0,0.9995,1.0,0.0158,0.5,87.23
53,2112,20,3152dd2deb3b,B1_ReverseAlpha,0.0,0.8217,1.0,0.0158,0.5,87.23
53,2112,20,3152dd2deb3b,Rand_Marg_M2,1.0,0.9805,0.0,0.1053,0.5,174.46
53,2112,20,3152dd2deb3b,Rand_Marg_M3,1.0,0.987,0.0,0.1,0.5,261.69
53,2112,20,3152dd2deb3b,Rand_Marg_M5,1.0,0.8491,0.0,0.0684,0.0,436.14
53,2112,20,3152dd2deb3b,B2_Cyclic_M2,1.0,0.9785,0.0,0.0263,0.5,174.46
53,2112,20,3152dd2deb3b,B2_Cyclic_M3,1.0,0.9859,0.0,0.0263,0.5,261.69
53,2112,20,3152dd2deb3b,B2_Cyclic_M5,1.0,0.9912,0.0,0.0526,0.5,436.14
54,890,20,ef1194ef64e2,B0_Native,1.0,0.9998,0.0,0.0,0.0,85.74
54,890,20,ef1194ef64e2,B0_Random,1.0,0.9999,0.0,0.0,0.0,85.74
54,890,20,ef1194ef64e2,B1_Alpha,1.0,0.9999,0.0,0.0,0.0,85.74
54,890,20,ef1194ef64e2,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,85.74
54,890,20,ef1194ef64e2,Rand_Marg_M2,1.0,0.9999,0.0,0.0,0.0,171.48
54,890,20,ef1194ef64e2,Rand_Marg_M3,1.0,0.9999,0.0,0.0,0.0,257.22
54,890,20,ef1194ef64e2,Rand_Marg_M5,1.0,0.9999,0.0,0.0,0.0,428.69
54,890,20,ef1194ef64e2,B2_Cyclic_M2,1.0,0.9999,0.0,0.0,0.0,171.48
54,890,20,ef1194ef64e2,B2_Cyclic_M3,1.0,0.9999,0.0,0.0,0.0,257.22
54,890,20,ef1194ef64e2,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,428.69
55,1880,20,fcf83377935e,B0_Native,1.0,1.0,0.0,0.0,0.0,84.0
55,1880,20,fcf83377935e,B0_Random,1.0,1.0,0.0,0.0,0.0,84.0
55,1880,20,fcf83377935e,B1_Alpha,1.0,1.0,0.0,0.0,0.0,84.0
55,1880,20,fcf83377935e,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,84.0
55,1880,20,fcf83377935e,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,168.01
55,1880,20,fcf83377935e,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.0,252.01
55,1880,20,fcf83377935e,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.0,420.02
55,1880,20,fcf83377935e,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,168.01
55,1880,20,fcf83377935e,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,252.01
55,1880,20,fcf83377935e,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,420.02
56,601,20,9cd93cabf873,B0_Native,0.0,0.6836,0.0,0.0,0.0,85.42
56,601,20,9cd93cabf873,B0_Random,1.0,0.8175,0.3556,0.0357,0.3889,85.42
56,601,20,9cd93cabf873,B1_Alpha,1.0,0.9889,0.0,0.0105,0.5,85.42
56,601,20,9cd93cabf873,B1_ReverseAlpha,1.0,0.9756,0.0,0.0105,0.5,85.42
56,601,20,9cd93cabf873,Rand_Marg_M2,1.0,0.892,1.0,0.0316,0.0,170.84
56,601,20,9cd93cabf873,Rand_Marg_M3,1.0,0.7929,0.0,0.0474,0.5,256.25
56,601,20,9cd93cabf873,Rand_Marg_M5,1.0,0.6746,0.0,0.1053,0.5,427.09
56,601,20,9cd93cabf873,B2_Cyclic_M2,0.0,0.6917,1.0,0.0474,0.0,170.84
56,601,20,9cd93cabf873,B2_Cyclic_M3,0.0,0.4882,1.0,0.0526,0.0,256.25
56,601,20,9cd93cabf873,B2_Cyclic_M5,0.0,0.5203,0.0,0.0684,0.0,427.09
57,2810,20,4ec72d604100,B0_Native,1.0,0.9999,0.0,0.0,0.0,83.36
57,2810,20,4ec72d604100,B0_Random,1.0,1.0,0.0,0.0,0.0,83.36
57,2810,20,4ec72d604100,B1_Alpha,1.0,1.0,0.0,0.0,0.0,83.36
57,2810,20,4ec72d604100,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,83.36
57,2810,20,4ec72d604100,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,166.72
57,2810,20,4ec72d604100,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.0,250.08
57,2810,20,4ec72d604100,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.0,416.8
57,2810,20,4ec72d604100,B2_Cyclic_M2,1.0,0.9991,0.0,0.0,0.0,166.72
57,2810,20,4ec72d604100,B2_Cyclic_M3,1.0,0.9998,0.0,0.0,0.0,250.08
57,2810,20,4ec72d604100,B2_Cyclic_M5,1.0,0.9998,0.0,0.0,0.0,416.8
58,2454,20,f816d9e32973,B0_Native,1.0,1.0,0.0,0.0,0.0,84.41
58,2454,20,f816d9e32973,B0_Random,1.0,1.0,0.0,0.0,0.0,84.41
58,2454,20,f816d9e32973,B1_Alpha,1.0,1.0,0.0,0.0,0.0,84.41
58,2454,20,f816d9e32973,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,84.41
58,2454,20,f816d9e32973,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,168.81
58,2454,20,f816d9e32973,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.0,253.22
58,2454,20,f816d9e32973,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.0,422.03
58,2454,20,f816d9e32973,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,168.81
58,2454,20,f816d9e32973,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,253.22
58,2454,20,f816d9e32973,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,422.03
59,2641,20,242665e6f184,B0_Native,1.0,1.0,0.0,0.0,0.0,76.65
59,2641,20,242665e6f184,B0_Random,1.0,1.0,0.0,0.0,0.0,76.65
59,2641,20,242665e6f184,B1_Alpha,1.0,1.0,0.0,0.0,0.0,76.65
59,2641,20,242665e6f184,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,76.65
59,2641,20,242665e6f184,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,153.3
59,2641,20,242665e6f184,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.0,229.95
59,2641,20,242665e6f184,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.0,383.25
59,2641,20,242665e6f184,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,153.3
59,2641,20,242665e6f184,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,229.95
59,2641,20,242665e6f184,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,383.25
60,733,20,875bf9b5b9af,B0_Native,1.0,1.0,0.0,0.0,0.0,81.9
60,733,20,875bf9b5b9af,B0_Random,1.0,1.0,0.0,0.0,0.0,81.9
60,733,20,875bf9b5b9af,B1_Alpha,1.0,1.0,0.0,0.0,0.0,81.9
60,733,20,875bf9b5b9af,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,81.9
60,733,20,875bf9b5b9af,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,163.81
60,733,20,875bf9b5b9af,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.0,245.71
60,733,20,875bf9b5b9af,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.0,409.51
60,733,20,875bf9b5b9af,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,163.81
60,733,20,875bf9b5b9af,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,245.71
60,733,20,875bf9b5b9af,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,409.51
61,1004,20,41aeca01fde5,B0_Native,1.0,0.9457,0.0,0.0,0.0,83.14
61,1004,20,41aeca01fde5,B0_Random,1.0,0.96,0.7778,0.0787,0.4133,83.14
61,1004,20,41aeca01fde5,B1_Alpha,0.0,0.9742,0.0,0.0684,0.5,83.14
61,1004,20,41aeca01fde5,B1_ReverseAlpha,0.0,0.9657,0.0,0.0684,0.5,83.14
61,1004,20,41aeca01fde5,Rand_Marg_M2,1.0,0.8316,0.0,0.0895,0.0,166.28
61,1004,20,41aeca01fde5,Rand_Marg_M3,1.0,0.8592,1.0,0.0947,0.0,249.42
61,1004,20,41aeca01fde5,Rand_Marg_M5,1.0,0.5548,1.0,0.0737,0.5,415.7
61,1004,20,41aeca01fde5,B2_Cyclic_M2,1.0,0.9453,0.0,0.0421,0.5,166.28
61,1004,20,41aeca01fde5,B2_Cyclic_M3,1.0,0.9619,0.0,0.0421,0.5,249.42
61,1004,20,41aeca01fde5,B2_Cyclic_M5,1.0,0.7788,0.0,0.0421,0.0,415.7
62,1342,20,1025e67eca17,B0_Native,0.0,1.0,0.0,0.0,0.0,85.92
62,1342,20,1025e67eca17,B0_Random,0.0,0.5355,0.4667,0.006,0.4044,85.92
62,1342,20,1025e67eca17,B1_Alpha,0.0,1.0,1.0,0.0053,0.5,85.92
62,1342,20,1025e67eca17,B1_ReverseAlpha,1.0,1.0,1.0,0.0053,0.5,85.92
62,1342,20,1025e67eca17,Rand_Marg_M2,0.0,0.7182,0.0,0.0105,0.5,171.83
62,1342,20,1025e67eca17,Rand_Marg_M3,0.0,0.8121,1.0,0.0158,0.5,257.75
62,1342,20,1025e67eca17,Rand_Marg_M5,0.0,0.6992,1.0,0.0316,0.5,429.58
62,1342,20,1025e67eca17,B2_Cyclic_M2,0.0,0.8663,0.0,0.0105,0.5,171.83
62,1342,20,1025e67eca17,B2_Cyclic_M3,0.0,0.6716,0.0,0.0105,0.5,257.75
62,1342,20,1025e67eca17,B2_Cyclic_M5,0.0,0.642,0.0,0.0,0.0,429.58
63,1973,20,3732a843dbc6,B0_Native,1.0,0.9878,0.0,0.0,0.0,86.39
63,1973,20,3732a843dbc6,B0_Random,1.0,1.0,0.0,0.0,0.2667,86.39
63,1973,20,3732a843dbc6,B1_Alpha,1.0,0.999,0.0,0.0,0.0,86.39
63,1973,20,3732a843dbc6,B1_ReverseAlpha,1.0,0.9998,0.0,0.0,0.0,86.39
63,1973,20,3732a843dbc6,Rand_Marg_M2,1.0,0.9992,0.0,0.0,0.0,172.79
63,1973,20,3732a843dbc6,Rand_Marg_M3,1.0,0.9994,0.0,0.0,0.0,259.18
63,1973,20,3732a843dbc6,Rand_Marg_M5,1.0,0.9996,0.0,0.0,0.0,431.97
63,1973,20,3732a843dbc6,B2_Cyclic_M2,1.0,0.9939,0.0,0.0,0.8,172.79
63,1973,20,3732a843dbc6,B2_Cyclic_M3,1.0,0.9959,0.0,0.0,0.8,259.18
63,1973,20,3732a843dbc6,B2_Cyclic_M5,1.0,0.9976,0.0,0.0,0.8,431.97
64,2225,20,5785b4c29952,B0_Native,1.0,1.0,0.0,0.0,0.0,85.8
64,2225,20,5785b4c29952,B0_Random,1.0,1.0,0.0,0.0,0.0,85.8
64,2225,20,5785b4c29952,B1_Alpha,1.0,1.0,0.0,0.0,0.0,85.8
64,2225,20,5785b4c29952,B1_ReverseAlpha,1.0,1.0,0.0,0.0,0.0,85.8
64,2225,20,5785b4c29952,Rand_Marg_M2,1.0,1.0,0.0,0.0,0.0,171.6
64,2225,20,5785b4c29952,Rand_Marg_M3,1.0,1.0,0.0,0.0,0.0,257.4
64,2225,20,5785b4c29952,Rand_Marg_M5,1.0,1.0,0.0,0.0,0.0,428.99
64,2225,20,5785b4c29952,B2_Cyclic_M2,1.0,1.0,0.0,0.0,0.0,171.6
64,2225,20,5785b4c29952,B2_Cyclic_M3,1.0,1.0,0.0,0.0,0.0,257.4
64,2225,20,5785b4c29952,B2_Cyclic_M5,1.0,1.0,0.0,0.0,0.0,428.99
65,2339,20,f5f904ad7b68,B0_Native,1.0,0.7489,0.0,0.0,0.0,88.9
65,2339,20,f5f904ad7b68,B0_Random,1.0,0.6147,0.2,0.1496,0.36,88.9
65,2339,20,f5f904ad7b68,B1_Alpha,1.0,0.6502,0.0,0.2263,0.5,88.9
65,2339,20,f5f904ad7b68,B1_ReverseAlpha,1.0,0.8795,0.0,0.2263,0.5,88.9
65,2339,20,f5f904ad7b68,Rand_Marg_M2,1.0,0.7454,0.0,0.0737,0.0,177.81
65,2339,20,f5f904ad7b68,Rand_Marg_M3,1.0,0.8292,0.0,0.0789,0.0,266.71
65,2339,20,f5f904ad7b68,Rand_Marg_M5,1.0,0.8151,0.0,0.1,0.0,444.52
65,2339,20,f5f904ad7b68,B2_Cyclic_M2,1.0,0.6421,0.0,0.1053,0.0,177.81
65,2339,20,f5f904ad7b68,B2_Cyclic_M3,1.0,0.7034,0.0,0.0632,0.0,266.71
65,2339,20,f5f904ad7b68,B2_Cyclic_M5,1.0,0.6611,0.0,0.0263,0.0,444.52
66,849,20,ee57f23cc935,B0_Native,0.0,0.9958,0.0,0.0,0.0,83.55
66,849,20,ee57f23cc935,B0_Random,0.0,0.9493,0.2,0.0075,0.5067,83.55
66,849,20,ee57f23cc935,B1_Alpha,0.0,0.952,0.0,0.0211,0.5,83.55
66,849,20,ee57f23cc935,B1_ReverseAlpha,0.0,0.9765,0.0,0.0211,0.5,83.55
